Frame,Object,x,y,width,height,,,non occluded
664,1,711.87,4.17,140.44,333.5,1,1,1
664,2,1111.97,30.73,107.1,175,1,1,1
664,3,0,488.79,196.12,231.21,1,1,1
664,4,0.24,397.55,119.16,295.45,1,1,0
665,8,845.87,0,96.7,270.87,1,1,1
665,1,711.9,4.17,140.43,333.5,1,1,1
665,2,1111.97,30.73,107.1,175,1,1,1
665,3,0,488.79,196.12,231.21,1,1,1
665,4,0.24,397.55,119.16,295.45,1,1,0
666,8,845.88,0,96.76,166.5,1,1,1
666,1,711.93,4.17,140.43,333.5,1,1,1
666,2,1111.97,30.73,107.1,175,1,1,1
666,3,0,488.79,196.12,231.21,1,1,1
666,4,0.24,397.55,119.16,295.45,1,1,0
667,8,845.89,0,96.82,167.2,1,1,1
667,1,711.96,4.17,140.43,333.5,1,1,1
667,2,1111.97,30.73,107.1,175,1,1,1
667,3,0,488.79,196.12,231.21,1,1,1
667,4,0.24,397.55,119.16,295.45,1,1,0
668,8,845.9,0,96.89,167.9,1,1,1
668,1,711.99,4.17,140.43,333.5,1,1,1
668,2,1111.97,30.73,107.1,175,1,1,1
668,3,0,488.79,196.12,231.21,1,1,1
668,4,0.24,397.55,119.16,295.45,1,1,0
669,8,845.92,0,96.94,167.93,1,1,1
669,1,712.01,4.17,140.44,333.5,1,1,1
669,2,1111.97,30.73,107.1,175,1,1,1
669,3,0,488.79,196.12,231.21,1,1,1
669,4,0.24,397.55,119.16,295.45,1,1,0
670,8,845.93,0,97,167.96,1,1,1
670,1,712.04,4.17,140.44,333.5,1,1,1
670,2,1111.97,30.73,107.1,175,1,1,1
670,3,0,488.79,196.12,231.21,1,1,1
670,4,0.24,397.55,119.16,295.45,1,1,0
671,8,845.94,0,97.07,167.99,1,1,1
671,1,712.07,4.17,140.43,333.5,1,1,1
671,2,1111.97,30.73,107.1,175,1,1,1
671,3,0,488.79,196.12,231.21,1,1,1
671,4,0.24,397.55,119.16,295.45,1,1,0
672,8,845.95,0,97.13,168.02,1,1,1
672,1,712.1,4.17,140.43,333.5,1,1,1
672,2,1111.97,30.73,107.1,175,1,1,1
672,3,0,488.79,196.12,231.21,1,1,1
672,4,0.24,397.55,119.16,295.45,1,1,0
673,8,845.96,0,97.19,168.06,1,1,1
673,1,712.13,4.17,140.43,333.5,1,1,1
673,2,1111.97,30.73,107.1,175,1,1,1
673,3,0,488.79,196.12,231.21,1,1,1
673,4,0.24,397.55,119.16,295.45,1,1,0
674,8,845.98,0,97.25,168.09,1,1,1
674,1,712.15,4.17,140.44,333.5,1,1,1
674,2,1111.97,30.73,107.1,175,1,1,1
674,3,0,488.79,196.12,231.21,1,1,1
674,4,0.24,397.55,119.16,295.45,1,1,0
675,8,845.99,0,97.31,168.12,1,1,1
675,1,712.18,4.17,140.44,333.5,1,1,1
675,2,1111.97,30.73,107.1,175,1,1,1
675,3,0,488.79,196.12,231.21,1,1,1
675,4,0.24,397.55,119.16,295.45,1,1,0
676,8,846,0,97.37,168.15,1,1,1
676,1,712.21,4.17,140.44,333.5,1,1,1
676,2,1111.97,30.73,107.1,175,1,1,1
676,3,0,488.79,196.12,231.21,1,1,1
676,4,0.24,397.55,119.16,295.45,1,1,0
677,8,846.01,0,97.43,168.18,1,1,1
677,1,712.24,4.17,140.43,333.5,1,1,1
677,2,1111.97,30.73,107.1,175,1,1,1
677,3,0,488.79,196.12,231.21,1,1,1
677,4,0.24,397.55,119.16,295.45,1,1,0
678,8,846.02,0,97.5,168.21,1,1,1
678,1,712.27,4.17,140.43,333.5,1,1,1
678,2,1111.97,30.73,107.1,175,1,1,1
678,3,0,488.79,196.12,231.21,1,1,1
678,4,0.24,397.55,119.16,295.45,1,1,0
679,8,846.04,0,97.55,168.24,1,1,1
679,1,712.3,4.17,140.43,333.5,1,1,1
679,2,1111.97,30.73,107.1,175,1,1,1
679,3,0,488.79,196.12,231.21,1,1,1
679,4,0.24,397.55,119.16,295.45,1,1,0
680,8,846.05,0,97.61,168.27,1,1,1
680,1,712.32,4.17,140.44,333.5,1,1,1
680,2,1111.97,30.73,107.1,175,1,1,1
680,3,0,488.79,196.12,231.21,1,1,1
680,4,0.24,397.55,119.16,295.45,1,1,0
681,8,846.06,0,97.68,168.3,1,1,1
681,1,712.35,4.17,140.44,333.5,1,1,1
681,2,1111.97,30.73,107.1,175,1,1,1
681,3,0,488.79,196.12,231.21,1,1,1
681,4,0.24,397.55,119.16,295.45,1,1,0
682,8,846.07,0,97.74,168.34,1,1,1
682,1,712.38,4.17,140.43,333.5,1,1,1
682,2,1111.97,30.73,107.1,175,1,1,1
682,3,0,488.79,196.12,231.21,1,1,1
682,4,0.24,397.55,119.16,295.45,1,1,0
683,8,846.09,0,97.79,168.37,1,1,1
683,1,712.41,4.17,140.43,333.5,1,1,1
683,2,1111.97,30.73,107.1,175,1,1,1
683,3,0,488.79,196.12,231.21,1,1,1
683,4,0.24,397.55,119.16,295.45,1,1,0
684,8,846.1,0,97.85,168.4,1,1,1
684,1,712.44,4.17,140.43,333.5,1,1,1
684,2,1111.97,30.73,107.1,175,1,1,1
684,3,0,488.79,196.12,231.21,1,1,1
684,4,0.24,397.55,119.16,295.45,1,1,0
685,8,846.11,0,97.92,168.43,1,1,1
685,1,712.47,4.17,140.43,333.5,1,1,1
685,2,1111.97,30.73,107.1,175,1,1,1
685,3,0,488.79,196.12,231.21,1,1,1
685,4,0.24,397.55,119.16,295.45,1,1,0
686,8,846.12,0,97.98,168.46,1,1,1
686,1,712.49,4.17,140.44,333.5,1,1,1
686,2,1111.97,30.73,107.1,175,1,1,1
686,3,0,488.79,196.12,231.21,1,1,1
686,4,0.24,397.55,119.16,295.45,1,1,0
687,8,846.13,0,98.04,168.49,1,1,1
687,1,712.52,4.17,140.44,333.5,1,1,1
687,2,1111.97,30.73,107.1,175,1,1,1
687,3,0,488.79,196.12,231.21,1,1,1
687,4,0.24,397.55,119.16,295.45,1,1,0
688,8,846.15,0,98.1,168.52,1,1,1
688,1,712.55,4.17,140.43,333.5,1,1,1
688,2,1111.97,30.73,107.1,175,1,1,1
688,3,0,488.79,196.12,231.21,1,1,1
688,4,0.24,397.55,119.16,295.45,1,1,0
689,8,846.16,0,98.16,168.55,1,1,1
689,1,712.58,4.17,140.43,333.5,1,1,1
689,2,1111.97,30.73,107.1,175,1,1,1
689,3,0,488.79,196.12,231.21,1,1,1
689,4,0.24,397.55,119.16,295.45,1,1,0
690,8,846.17,0,98.22,168.58,1,1,1
690,1,712.61,4.17,140.43,333.5,1,1,1
690,2,1111.97,30.73,107.1,175,1,1,1
690,3,0,488.79,196.12,231.21,1,1,1
690,4,0.24,397.55,119.16,295.45,1,1,0
691,8,846.18,0,98.28,168.62,1,1,1
691,1,712.64,4.17,140.43,333.5,1,1,1
691,2,1111.97,30.73,107.1,175,1,1,1
691,3,0,488.79,196.12,231.21,1,1,1
691,4,0.24,397.55,119.16,295.45,1,1,0
692,8,846.19,0,98.35,168.65,1,1,1
692,1,712.66,4.17,140.44,333.5,1,1,1
692,2,1111.97,30.73,107.1,175,1,1,1
692,3,0,488.79,196.12,231.21,1,1,1
692,4,0.24,397.55,119.16,295.45,1,1,0
693,8,846.21,0,98.4,168.68,1,1,1
693,1,712.69,4.17,140.44,333.5,1,1,1
693,2,1111.97,30.73,107.1,175,1,1,1
693,3,0,488.79,196.12,231.21,1,1,1
693,4,0.24,397.55,119.16,295.45,1,1,0
694,8,846.22,0,98.46,168.71,1,1,1
694,1,712.72,4.17,140.43,333.5,1,1,1
694,2,1111.97,30.73,107.1,175,1,1,1
694,3,0,488.79,196.12,231.21,1,1,1
694,4,0.24,397.55,119.16,295.45,1,1,0
695,8,846.23,0,98.53,168.74,1,1,1
695,1,712.75,4.17,140.43,333.5,1,1,1
695,2,1111.97,30.73,107.1,175,1,1,1
695,3,0,488.79,196.12,231.21,1,1,1
695,4,0.24,397.55,119.16,295.45,1,1,0
696,8,846.24,0,98.59,168.77,1,1,1
696,1,712.78,4.17,140.43,333.5,1,1,1
696,2,1111.97,30.73,107.1,175,1,1,1
696,3,0,488.79,196.12,231.21,1,1,1
696,4,0.24,397.55,119.16,295.45,1,1,0
697,8,846.25,0,98.65,168.8,1,1,1
697,1,712.8,4.17,140.44,333.5,1,1,1
697,2,1111.97,30.73,107.1,175,1,1,1
697,3,0,488.79,196.12,231.21,1,1,1
697,4,0.24,397.55,119.16,295.45,1,1,0
698,8,846.27,0,98.7,168.83,1,1,1
698,1,712.83,4.17,140.44,333.5,1,1,1
698,2,1111.97,30.73,107.1,175,1,1,1
698,3,0,488.79,196.12,231.21,1,1,1
698,4,0.24,397.55,119.16,295.45,1,1,0
699,8,846.28,0,98.77,168.86,1,1,1
699,1,712.86,4.17,140.43,333.5,1,1,1
699,2,1111.97,30.73,107.1,175,1,1,1
699,3,0,488.79,196.12,231.21,1,1,1
699,4,0.24,397.55,119.16,295.45,1,1,0
700,8,846.29,0,98.83,168.9,1,1,1
700,1,712.89,4.17,140.43,333.5,1,1,1
700,2,1111.97,30.73,107.1,175,1,1,1
700,3,0,488.79,196.12,231.21,1,1,1
700,4,0.24,397.55,119.16,295.45,1,1,0
701,8,846.3,0,98.89,168.93,1,1,1
701,1,712.92,4.17,140.43,333.5,1,1,1
701,2,1111.97,30.73,107.1,175,1,1,1
701,3,0,488.79,196.12,231.21,1,1,1
701,4,0.24,397.55,119.16,295.45,1,1,0
702,8,846.31,0,98.96,168.96,1,1,1
702,1,712.95,4.17,140.43,333.5,1,1,1
702,2,1111.97,30.73,107.1,175,1,1,1
702,3,0,488.79,196.12,231.21,1,1,1
702,4,0.24,397.55,119.16,295.45,1,1,0
703,8,846.33,0,99.01,168.99,1,1,1
703,1,712.97,4.17,140.44,333.5,1,1,1
703,2,1111.97,30.73,107.1,175,1,1,1
703,3,0,488.79,196.12,231.21,1,1,1
703,4,0.24,397.55,119.16,295.45,1,1,0
704,8,846.34,0,99.07,169.02,1,1,1
704,1,713,4.17,140.44,333.5,1,1,1
704,2,1111.97,30.73,107.1,175,1,1,1
704,3,0,488.79,196.12,231.21,1,1,1
704,4,0.24,397.55,119.16,295.45,1,1,0
705,8,846.35,0,99.14,169.05,1,1,1
705,1,713.03,4.17,140.43,333.5,1,1,1
705,2,1111.97,30.73,107.1,175,1,1,1
705,3,0,488.79,196.12,231.21,1,1,1
705,4,0.24,397.55,119.16,295.45,1,1,0
706,8,846.36,0,99.2,169.08,1,1,1
706,1,713.06,4.17,140.43,333.5,1,1,1
706,2,1111.97,30.73,107.1,175,1,1,1
706,3,0,488.79,196.12,231.21,1,1,1
706,4,0.24,397.55,119.16,295.45,1,1,0
707,8,846.37,0,99.26,169.11,1,1,1
707,1,713.09,4.17,140.43,333.5,1,1,1
707,2,1111.97,30.73,107.1,175,1,1,1
707,3,0,488.79,196.12,231.21,1,1,1
707,4,0.24,397.55,119.16,295.45,1,1,0
708,8,846.39,0,99.31,169.14,1,1,1
708,1,713.12,4.17,140.43,333.5,1,1,1
708,2,1111.97,30.73,107.1,175,1,1,1
708,3,0,488.79,196.12,231.21,1,1,1
708,4,0.24,397.55,119.16,295.45,1,1,0
709,8,846.4,0,99.38,169.18,1,1,1
709,1,713.14,4.17,140.44,333.5,1,1,1
709,2,1111.97,30.73,107.1,175,1,1,1
709,3,0,488.79,196.12,231.21,1,1,1
709,4,0.24,397.55,119.16,295.45,1,1,0
710,8,846.41,0,99.44,169.21,1,1,1
710,1,713.17,4.17,140.44,333.5,1,1,1
710,2,1111.97,30.73,107.1,175,1,1,1
710,3,0,488.79,196.12,231.21,1,1,1
710,4,0.24,397.55,119.16,295.45,1,1,0
711,8,846.42,0,99.5,169.24,1,1,1
711,1,713.2,4.17,140.43,333.5,1,1,1
711,2,1111.97,30.73,107.1,175,1,1,1
711,3,0,488.79,196.12,231.21,1,1,1
711,4,0.24,397.55,119.16,295.45,1,1,0
712,8,846.44,0,99.56,169.27,1,1,1
712,1,720,0,140,333,1,1,1
712,2,1111.97,30.73,107.1,175,1,1,1
712,3,0,488.79,196.12,231.21,1,1,1
712,4,0.24,397.55,119.16,295.45,1,1,0
713,8,846.45,0,99.62,169.3,1,1,1
713,1,720,0,140,333,1,1,1
713,2,1111.97,30.73,107.1,175,1,1,1
713,3,0,488.79,196.12,231.21,1,1,1
713,4,0.24,397.55,119.16,295.45,1,1,0
714,8,846.46,0,99.68,169.3,1,1,1
714,1,720,0,140,333,1,1,1
714,2,1111.97,30.73,107.1,175,1,1,1
714,3,0,488.79,196.12,231.21,1,1,1
714,4,0.24,397.55,119.16,295.45,1,1,0
715,8,846.47,0,99.74,169.29,1,1,1
715,1,720,0,140,333,1,1,1
715,2,1111.97,30.73,107.1,175,1,1,1
715,3,0,488.79,196.12,231.21,1,1,1
715,4,0.24,397.55,119.16,295.45,1,1,0
716,8,846.48,0,99.81,169.29,1,1,1
716,1,720,0,140,333,1,1,1
716,2,1111.97,30.73,107.1,175,1,1,1
716,3,0,488.79,196.12,231.21,1,1,1
716,4,0.24,397.55,119.16,295.45,1,1,0
717,8,846.5,0,99.86,169.28,1,1,1
717,1,720,0,140,333,1,1,1
717,2,1111.97,30.73,107.1,175,1,1,1
717,3,0,488.79,196.12,231.21,1,1,1
717,4,0.24,397.55,119.16,295.45,1,1,0
718,8,846.51,0,99.92,169.28,1,1,1
718,1,721,0,140,333,1,1,1
718,2,1111.97,30.73,107.1,175,1,1,1
718,3,0,488.79,196.12,231.21,1,1,1
718,4,0.24,397.55,119.16,295.45,1,1,0
719,8,846.52,0,99.99,169.27,1,1,1
719,1,720,0,140,333,1,1,1
719,2,1111.97,30.73,107.1,175,1,1,1
719,3,0,488.79,196.12,231.21,1,1,1
719,4,0.24,397.55,119.16,295.45,1,1,0
720,8,846.53,0,100.05,169.27,1,1,1
720,1,721,0,140,333,1,1,1
720,2,1111.97,30.73,107.1,175,1,1,1
720,3,0,488.79,196.12,231.21,1,1,1
720,4,0.24,397.55,119.16,295.45,1,1,0
721,8,846.54,0,100.11,169.26,1,1,1
721,1,721,1,140,333,1,1,1
721,2,1111.97,30.73,107.1,175,1,1,1
721,3,0,488.79,196.12,231.21,1,1,1
721,4,0.24,397.55,119.16,295.45,1,1,0
722,8,846.56,0,100.16,169.26,1,1,1
722,1,719.33,5.17,140,333,1,1,1
722,2,1111.97,30.73,107.1,175,1,1,1
722,3,0,488.79,196.12,231.21,1,1,1
722,4,0.24,397.55,119.16,295.45,1,1,0
723,8,846.57,0,100.23,169.25,1,1,1
723,1,719,5,140,333,1,1,1
723,2,1111.97,30.73,107.1,175,1,1,1
723,3,0,488.79,196.12,231.21,1,1,1
723,4,0.24,397.55,119.16,295.45,1,1,0
724,8,846.58,0,100.29,169.25,1,1,1
724,1,718.2,5,140.8,342.2,1,1,1
724,2,1111.97,30.73,107.1,175,1,1,1
724,3,0,488.79,196.12,231.21,1,1,1
724,4,0.24,397.55,119.16,295.45,1,1,0
725,8,846.59,0,100.35,169.24,1,1,1
725,1,715.17,4,140,342,1,1,1
725,2,1111.97,30.73,107.1,175,1,1,1
725,3,0,488.79,196.12,231.21,1,1,1
725,4,0.24,397.55,119.16,295.45,1,1,0
726,8,846.6,0,100.42,169.24,1,1,1
726,1,710,7.33,140,342,1,1,1
726,2,1111.97,30.73,107.1,175,1,1,1
726,3,0,488.79,196.12,231.21,1,1,1
726,4,0.24,397.55,119.16,295.45,1,1,0
727,8,846.62,0,100.47,169.23,1,1,1
727,1,710,8,140,342,1,1,1
727,2,1111.97,30.73,107.1,175,1,1,1
727,3,0,488.79,196.12,231.21,1,1,1
727,4,0.24,397.55,119.16,295.45,1,1,0
728,8,846.63,0,100.53,169.23,1,1,1
728,1,709,7,140,342,1,1,1
728,2,1111.97,30.73,107.1,175,1,1,1
728,3,0,488.79,196.12,231.21,1,1,1
728,4,0.24,397.55,119.16,295.45,1,1,0
729,8,846.64,0,100.6,169.22,1,1,1
729,1,709,7,140,342,1,1,1
729,2,1111.97,30.73,107.1,175,1,1,1
729,3,0,488.79,196.12,231.21,1,1,1
729,4,0.24,397.55,119.16,295.45,1,1,0
730,8,846.65,0,100.66,169.22,1,1,1
730,1,710,8,140,342,1,1,1
730,2,1111.97,30.73,107.1,175,1,1,1
730,3,0,488.79,196.12,231.21,1,1,1
730,4,0.24,397.55,119.16,295.45,1,1,0
731,8,846.66,0,100.72,169.21,1,1,1
731,1,710,9,140,342,1,1,1
731,2,1111.97,30.73,107.1,175,1,1,1
731,3,0,488.79,196.12,231.21,1,1,1
731,4,0.24,397.55,119.16,295.45,1,1,0
732,8,846.68,0,100.77,169.21,1,1,1
732,1,710,9,140,342,1,1,1
732,2,1111.97,30.73,107.1,175,1,1,1
732,3,0,488.79,196.12,231.21,1,1,1
732,4,0.24,397.55,119.16,295.45,1,1,0
733,8,846.69,0,100.84,169.2,1,1,1
733,1,710,9,140,342,1,1,1
733,2,1111.97,30.73,107.1,175,1,1,1
733,3,0,488.79,196.12,231.21,1,1,1
733,4,0.24,397.55,119.16,295.45,1,1,0
734,8,846.7,0,100.9,169.2,1,1,1
734,1,704.17,9.83,140,342,1,1,1
734,2,1111.97,30.73,107.1,175,1,1,1
734,3,0,488.79,196.12,231.21,1,1,1
734,4,0.24,397.55,119.16,295.45,1,1,0
